stream_id,stream_name,run_id,step,percent,processed,f0_exact,n_t_estimate,relative_error
4,large_50pct,2,7,40.0,200000,149451,149322.76,-0.000858
4,large_50pct,2,8,45.0,225000,162478,162633.90,0.000960
4,large_50pct,2,9,50.0,250000,174394,174745.38,0.002015
4,large_50pct,2,10,55.0,275000,185143,185972.70,0.004481
4,large_50pct,2,11,60.0,300000,195225,195947.45,0.003701
4,large_50pct,2,12,65.0,325000,204370,204926.19,0.002721
4,large_50pct,2,13,70.0,350000,212685,214248.89,0.007353
4,large_50pct,2,14,75.0,375000,220482,221983.23,0.006809
4,large_50pct,2,15,80.0,400000,227632,229262.86,0.007164
4,large_50pct,2,16,85.0,425000,233998,236072.68,0.008866
4,large_50pct,2,17,90.0,450000,239802,241464.02,0.006931
4,large_50pct,2,18,95.0,475000,245175,246378.66,0.004909
4,large_50pct,2,19,100.0,500000,250000,250958.14,0.003833
4,large_50pct,3,0,5.0,25000,24052,24176.50,0.005176
4,large_50pct,3,1,10.0,50000,46418,47247.11,0.017862
4,large_50pct,3,2,15.0,75000,67063,67186.39,0.001840
4,large_50pct,3,3,20.0,100000,86247,85971.52,-0.003194
4,large_50pct,3,4,25.0,125000,103994,104373.22,0.003647
4,large_50pct,3,5,30.0,150000,120334,120753.42,0.003485
4,large_50pct,3,6,35.0,175000,135632,136599.59,0.007134
4,large_50pct,3,7,40.0,200000,149527,150630.35,0.007379
4,large_50pct,3,8,45.0,225000,162525,163400.50,0.005387
4,large_50pct,3,9,50.0,250000,174264,174841.08,0.003312
4,large_50pct,3,10,55.0,275000,185267,186349.02,0.005840
4,large_50pct,3,11,60.0,300000,195222,196224.16,0.005133
4,large_50pct,3,12,65.0,325000,204397,205909.19,0.007398
4,large_50pct,3,13,70.0,350000,212774,215010.80,0.010513
4,large_50pct,3,14,75.0,375000,220533,222880.90,0.010646
4,large_50pct,3,15,80.0,400000,227569,229291.90,0.007571
4,large_50pct,3,16,85.0,425000,234066,235425.96,0.005810
4,large_50pct,3,17,90.0,450000,239978,241386.50,0.005869
4,large_50pct,3,18,95.0,475000,245233,246937.97,0.006952
4,large_50pct,3,19,100.0,500000,250000,251168.06,0.004672
4,large_50pct,4,0,5.0,25000,24076,24299.43,0.009280
4,large_50pct,4,1,10.0,50000,46326,46901.61,0.012425
4,large_50pct,4,2,15.0,75000,66969,66810.79,-0.002362
4,large_50pct,4,3,20.0,100000,86072,85616.01,-0.005298
4,large_50pct,4,4,25.0,125000,103835,103221.17,-0.005912
4,large_50pct,4,5,30.0,150000,120244,119146.10,-0.009131
4,large_50pct,4,6,35.0,175000,135417,134531.55,-0.006539
4,large_50pct,4,7,40.0,200000,149344,149080.44,-0.001765
4,large_50pct,4,8,45.0,225000,162215,161802.72,-0.002542
4,large_50pct,4,9,50.0,250000,174201,174244.90,0.000252
4,large_50pct,4,10,55.0,275000,185149,184796.20,-0.001906
4,large_50pct,4,11,60.0,300000,195258,194101.63,-0.005922
4,large_50pct,4,12,65.0,325000,204502,203574.46,-0.004536
4,large_50pct,4,13,70.0,350000,213002,211552.79,-0.006804
4,large_50pct,4,14,75.0,375000,220750,219567.12,-0.005358
4,large_50pct,4,15,80.0,400000,227756,226967.73,-0.003461
4,large_50pct,4,16,85.0,425000,234147,233896.60,-0.001069
4,large_50pct,4,17,90.0,450000,239892,238876.26,-0.004234
4,large_50pct,4,18,95.0,475000,245156,244760.29,-0.001614
4,large_50pct,4,19,100.0,500000,250000,249641.62,-0.001434
4,large_50pct,5,0,5.0,25000,24121,24145.92,0.001033
4,large_50pct,5,1,10.0,50000,46456,46916.63,0.009915
4,large_50pct,5,2,15.0,75000,67211,66805.64,-0.006031
4,large_50pct,5,3,20.0,100000,86329,87050.95,0.008363
4,large_50pct,5,4,25.0,125000,104169,104688.67,0.004989
4,large_50pct,5,5,30.0,150000,120579,120524.03,-0.000456
4,large_50pct,5,6,35.0,175000,135779,136296.47,0.003811
4,large_50pct,5,7,40.0,200000,149710,149571.33,-0.000926
4,large_50pct,5,8,45.0,225000,162530,163222.12,0.004258
4,large_50pct,5,9,50.0,250000,174234,174563.20,0.001889
4,large_50pct,5,10,55.0,275000,185156,186221.00,0.005752
4,large_50pct,5,11,60.0,300000,195266,196891.32,0.008324
4,large_50pct,5,12,65.0,325000,204537,206173.51,0.008001
4,large_50pct,5,13,70.0,350000,213002,213923.31,0.004325
4,large_50pct,5,14,75.0,375000,220790,221958.37,0.005292
4,large_50pct,5,15,80.0,400000,227850,229175.65,0.005818
4,large_50pct,5,16,85.0,425000,234215,235658.20,0.006162
4,large_50pct,5,17,90.0,450000,239984,241573.32,0.006623
4,large_50pct,5,18,95.0,475000,245203,247296.32,0.008537
4,large_50pct,5,19,100.0,500000,250000,251674.09,0.006696
4,large_50pct,6,0,5.0,25000,24118,23881.76,-0.009795
4,large_50pct,6,1,10.0,50000,46397,46657.82,0.005621
4,large_50pct,6,2,15.0,75000,67105,66935.13,-0.002531
4,large_50pct,6,3,20.0,100000,86259,87243.92,0.011418
4,large_50pct,6,4,25.0,125000,104066,105188.09,0.010782
4,large_50pct,6,5,30.0,150000,120358,122326.38,0.016354
4,large_50pct,6,6,35.0,175000,135601,137915.60,0.017069
4,large_50pct,6,7,40.0,200000,149586,152005.67,0.016176
4,large_50pct,6,8,45.0,225000,162484,164902.58,0.014885
4,large_50pct,6,9,50.0,250000,174403,177112.13,0.015534
4,large_50pct,6,10,55.0,275000,185371,187870.73,0.013485
4,large_50pct,6,11,60.0,300000,195372,196725.06,0.006926
4,large_50pct,6,12,65.0,325000,204463,205413.42,0.004648
4,large_50pct,6,13,70.0,350000,212789,212662.03,-0.000597
4,large_50pct,6,14,75.0,375000,220488,220317.76,-0.000772
4,large_50pct,6,15,80.0,400000,227584,227132.03,-0.001986
4,large_50pct,6,16,85.0,425000,234011,233229.78,-0.003338
4,large_50pct,6,17,90.0,450000,239891,238851.46,-0.004333
4,large_50pct,6,18,95.0,475000,245189,243993.89,-0.004874
4,large_50pct,6,19,100.0,500000,250000,249291.75,-0.002833
4,large_50pct,7,0,5.0,25000,24080,24011.14,-0.002860
4,large_50pct,7,1,10.0,50000,46402,47476.45,0.023155
4,large_50pct,7,2,15.0,75000,67108,67960.97,0.012710
4,large_50pct,7,3,20.0,100000,86235,87805.15,0.018208
4,large_50pct,7,4,25.0,125000,103891,105625.84,0.016699
4,large_50pct,7,5,30.0,150000,120260,121719.54,0.012137
4,large_50pct,7,6,35.0,175000,135577,135668.26,0.000673
4,large_50pct,7,7,40.0,200000,149570,149732.34,0.001085
4,large_50pct,7,8,45.0,225000,162548,163020.25,0.002905
4,large_50pct,7,9,50.0,250000,174542,175218.20,0.003874
4,large_50pct,7,10,55.0,275000,185427,185823.69,0.002139
4,large_50pct,7,11,60.0,300000,195441,196528.38,0.005564
4,large_50pct,7,12,65.0,325000,204564,205634.20,0.005232
4,large_50pct,7,13,70.0,350000,213018,214839.34,0.008550
4,large_50pct,7,14,75.0,375000,220655,222708.83,0.009308
4,large_50pct,7,15,80.0,400000,227650,230430.89,0.012216
4,large_50pct,7,16,85.0,425000,234135,236617.05,0.010601
4,large_50pct,7,17,90.0,450000,239937,242557.96,0.010924
4,large_50pct,7,18,95.0,475000,245198,248216.12,0.012309
4,large_50pct,7,19,100.0,500000,250000,253205.13,0.012821
4,large_50pct,8,0,5.0,25000,24065,23830.29,-0.009753
4,large_50pct,8,1,10.0,50000,46408,47183.43,0.016709
4,large_50pct,8,2,15.0,75000,66971,67314.21,0.005125
4,large_50pct,8,3,20.0,100000,86126,86562.98,0.005074
4,large_50pct,8,4,25.0,125000,103816,104309.53,0.004754
4,large_50pct,8,5,30.0,150000,120310,120573.01,0.002186
4,large_50pct,8,6,35.0,175000,135430,135663.66,0.001725
4,large_50pct,8,7,40.0,200000,149410,149565.58,0.001041
4,large_50pct,8,8,45.0,225000,162388,163505.72,0.006883
4,large_50pct,8,9,50.0,250000,174320,175805.79,0.008523
4,large_50pct,8,10,55.0,275000,185260,187877.15,0.014127
4,large_50pct,8,11,60.0,300000,195305,197910.29,0.013340
4,large_50pct,8,12,65.0,325000,204543,207418.71,0.014059
4,large_50pct,8,13,70.0,350000,212899,215497.93,0.012207
4,large_50pct,8,14,75.0,375000,220550,223139.71,0.011742
4,large_50pct,8,15,80.0,400000,227545,229630.59,0.009166
4,large_50pct,8,16,85.0,425000,234003,235513.27,0.006454
4,large_50pct,8,17,90.0,450000,239809,240967.41,0.004831
4,large_50pct,8,18,95.0,475000,245120,246359.04,0.005055
4,large_50pct,8,19,100.0,500000,250000,251154.50,0.004618
4,large_50pct,9,0,5.0,25000,24072,24277.41,0.008533
4,large_50pct,9,1,10.0,50000,46411,47177.29,0.016511
4,large_50pct,9,2,15.0,75000,67158,67201.67,0.000650
4,large_50pct,9,3,20.0,100000,86303,86875.60,0.006635
4,large_50pct,9,4,25.0,125000,104113,104683.75,0.005482
4,large_50pct,9,5,30.0,150000,120414,120362.33,-0.000429
4,large_50pct,9,6,35.0,175000,135628,135156.18,-0.003479
4,large_50pct,9,7,40.0,200000,149735,149888.48,0.001025
4,large_50pct,9,8,45.0,225000,162695,162835.70,0.000865
4,large_50pct,9,9,50.0,250000,174456,173901.07,-0.003181
4,large_50pct,9,10,55.0,275000,185189,183939.83,-0.006745
4,large_50pct,9,11,60.0,300000,195135,193934.11,-0.006154
4,large_50pct,9,12,65.0,325000,204246,203153.95,-0.005347
4,large_50pct,9,13,70.0,350000,212626,211626.16,-0.004702
4,large_50pct,9,14,75.0,375000,220381,219378.49,-0.004549
4,large_50pct,9,15,80.0,400000,227654,226171.65,-0.006511
4,large_50pct,9,16,85.0,425000,234022,232524.51,-0.006399
4,large_50pct,9,17,90.0,450000,239844,239753.52,-0.000377
4,large_50pct,9,18,95.0,475000,245171,245261.48,0.000369
4,large_50pct,9,19,100.0,500000,250000,249961.28,-0.000155
5,large_80pct,0,0,5.0,25000,24727,24516.79,-0.008501
5,large_80pct,0,1,10.0,50000,48890,48997.05,0.002190
5,large_80pct,0,2,15.0,75000,72491,72177.66,-0.004323
5,large_80pct,0,3,20.0,100000,95627,95700.31,0.000767
5,large_80pct,0,4,25.0,125000,118188,118569.18,0.003225
5,large_80pct,0,5,30.0,150000,140285,140922.42,0.004544
5,large_80pct,0,6,35.0,175000,161785,162210.16,0.002628
5,large_80pct,0,7,40.0,200000,182871,183663.89,0.004336
5,large_80pct,0,8,45.0,225000,203397,204121.56,0.003562
5,large_80pct,0,9,50.0,250000,223460,224197.92,0.003302
5,large_80pct,0,10,55.0,275000,243107,244980.84,0.007708
5,large_80pct,0,11,60.0,300000,262292,263561.43,0.004840
5,large_80pct,0,12,65.0,325000,280983,282053.15,0.003809
5,large_80pct,0,13,70.0,350000,299339,299622.21,0.000946
5,large_80pct,0,14,75.0,375000,317153,315739.08,-0.004458
5,large_80pct,0,15,80.0,400000,334525,333441.10,-0.003240
5,large_80pct,0,16,85.0,425000,351488,350138.39,-0.003840
5,large_80pct,0,17,90.0,450000,368034,366822.07,-0.003293
5,large_80pct,0,18,95.0,475000,384222,384545.32,0.000841
5,large_80pct,0,19,100.0,500000,400000,400282.72,0.000707
5,large_80pct,1,0,5.0,25000,24721,24445.50,-0.011144
5,large_80pct,1,1,10.0,50000,48934,49593.77,0.013483
5,large_80pct,1,2,15.0,75000,72525,72730.15,0.002829
5,large_80pct,1,3,20.0,100000,95530,95755.67,0.002362
5,large_80pct,1,4,25.0,125000,118024,117524.86,-0.004229
5,large_80pct,1,5,30.0,150000,140100,140168.38,0.000488
5,large_80pct,1,6,35.0,175000,161604,161719.78,0.000716
5,large_80pct,1,7,40.0,200000,182589,182698.44,0.000599
5,large_80pct,1,8,45.0,225000,203117,203249.57,0.000653
5,large_80pct,1,9,50.0,250000,223201,223923.05,0.003235
5,large_80pct,1,10,55.0,275000,242902,243274.91,0.001535
5,large_80pct,1,11,60.0,300000,262193,263416.38,0.004666
5,large_80pct,1,12,65.0,325000,280833,281826.16,0.003536
5,large_80pct,1,13,70.0,350000,299124,300638.12,0.005062
5,large_80pct,1,14,75.0,375000,316825,317386.03,0.001771
5,large_80pct,1,15,80.0,400000,334265,335033.81,0.002300
5,large_80pct,1,16,85.0,425000,351296,351816.29,0.001481
5,large_80pct,1,17,90.0,450000,367797,367849.12,0.000142
5,large_80pct,1,18,95.0,475000,384117,385900.81,0.004644
5,large_80pct,1,19,100.0,500000,400000,401359.31,0.003398
5,large_80pct,2,0,5.0,25000,24720,24669.33,-0.002050
5,large_80pct,2,1,10.0,50000,48924,48981.05,0.001166
5,large_80pct,2,2,15.0,75000,72581,72003.61,-0.007955
5,large_80pct,2,3,20.0,100000,95691,95085.54,-0.006327
5,large_80pct,2,4,25.0,125000,118253,118450.06,0.001666
5,large_80pct,2,5,30.0,150000,140356,141889.86,0.010928
5,large_80pct,2,6,35.0,175000,161894,163522.17,0.010057
5,large_80pct,2,7,40.0,200000,182932,184357.59,0.007793
5,large_80pct,2,8,45.0,225000,203451,203839.28,0.001908
5,large_80pct,2,9,50.0,250000,223627,223392.43,-0.001049
5,large_80pct,2,10,55.0,275000,243283,243703.76,0.001730
5,large_80pct,2,11,60.0,300000,262424,262405.69,-0.000070
5,large_80pct,2,12,65.0,325000,281010,281193.97,0.000655
5,large_80pct,2,13,70.0,350000,299237,299686.36,0.001502
5,large_80pct,2,14,75.0,375000,317058,317818.65,0.002399
5,large_80pct,2,15,80.0,400000,334419,334138.82,-0.000838
5,large_80pct,2,16,85.0,425000,351512,350885.38,-0.001783
5,large_80pct,2,17,90.0,450000,368051,367076.67,-0.002647
5,large_80pct,2,18,95.0,475000,384276,382358.30,-0.004990
5,large_80pct,2,19,100.0,500000,400000,397868.06,-0.005330
5,large_80pct,3,0,5.0,25000,24714,24615.33,-0.003993
5,large_80pct,3,1,10.0,50000,48855,49438.48,0.011943
5,large_80pct,3,2,15.0,75000,72524,73507.47,0.013561
5,large_80pct,3,3,20.0,100000,95627,96320.81,0.007255
5,large_80pct,3,4,25.0,125000,118197,119271.06,0.009087
5,large_80pct,3,5,30.0,150000,140133,141546.94,0.010090
5,large_80pct,3,6,35.0,175000,161659,162401.93,0.004596
5,large_80pct,3,7,40.0,200000,182794,184112.74,0.007214
5,large_80pct,3,8,45.0,225000,203342,204696.46,0.006661
5,large_80pct,3,9,50.0,250000,223390,224955.56,0.007008
5,large_80pct,3,10,55.0,275000,243027,244654.16,0.006695
5,large_80pct,3,11,60.0,300000,262122,263984.76,0.007106
5,large_80pct,3,12,65.0,325000,280852,281945.71,0.003894
5,large_80pct,3,13,70.0,350000,299109,299483.22,0.001251
5,large_80pct,3,14,75.0,375000,316846,318224.52,0.004351
5,large_80pct,3,15,80.0,400000,334196,335969.92,0.005308
5,large_80pct,3,16,85.0,425000,351254,353415.26,0.006153
5,large_80pct,3,17,90.0,450000,367901,369194.55,0.003516
5,large_80pct,3,18,95.0,475000,384239,385722.97,0.003862
5,large_80pct,3,19,100.0,500000,400000,401776.52,0.004441
5,large_80pct,4,0,5.0,25000,24747,24955.77,0.008436
5,large_80pct,4,1,10.0,50000,48872,49345.49,0.009688
5,large_80pct,4,2,15.0,75000,72529,72869.32,0.004692
5,large_80pct,4,3,20.0,100000,95605,95480.71,-0.001300
5,large_80pct,4,4,25.0,125000,118113,117916.84,-0.001661
5,large_80pct,4,5,30.0,150000,140172,140834.03,0.004723
5,large_80pct,4,6,35.0,175000,161670,161808.35,0.000856
5,large_80pct,4,7,40.0,200000,182754,183114.85,0.001975
5,large_80pct,4,8,45.0,225000,203370,203310.86,-0.000291
5,large_80pct,4,9,50.0,250000,223491,223365.94,-0.000560
5,large_80pct,4,10,55.0,275000,243073,242295.42,-0.003199
5,large_80pct,4,11,60.0,300000,262262,260933.05,-0.005067
5,large_80pct,4,12,65.0,325000,280978,279760.53,-0.004333
5,large_80pct,4,13,70.0,350000,299213,297906.33,-0.004367
5,large_80pct,4,14,75.0,375000,317055,315543.14,-0.004768
5,large_80pct,4,15,80.0,400000,334376,332961.05,-0.004232
5,large_80pct,4,16,85.0,425000,351467,349943.95,-0.004333
5,large_80pct,4,17,90.0,450000,368016,364959.95,-0.008304
5,large_80pct,4,18,95.0,475000,384203,381274.26,-0.007623
5,large_80pct,4,19,100.0,500000,400000,397285.71,-0.006786
5,large_80pct,5,0,5.0,25000,24733,24365.66,-0.014852
5,large_80pct,5,1,10.0,50000,48915,49067.28,0.003113
5,large_80pct,5,2,15.0,75000,72651,73609.80,0.013197
5,large_80pct,5,3,20.0,100000,95776,96726.07,0.009920
5,large_80pct,5,4,25.0,125000,118387,119582.43,0.010098
5,large_80pct,5,5,30.0,150000,140450,141950.02,0.010680
5,large_80pct,5,6,35.0,175000,162026,163311.64,0.007935
5,large_80pct,5,7,40.0,200000,183002,184148.43,0.006265
5,large_80pct,5,8,45.0,225000,203540,204377.66,0.004115
5,large_80pct,5,9,50.0,250000,223531,223563.07,0.000143
5,large_80pct,5,10,55.0,275000,243178,243261.22,0.000342
5,large_80pct,5,11,60.0,300000,262291,261792.52,-0.001900
5,large_80pct,5,12,65.0,325000,281165,281507.70,0.001219
5,large_80pct,5,13,70.0,350000,299348,300104.41,0.002527
5,large_80pct,5,14,75.0,375000,316967,319634.93,0.008417
5,large_80pct,5,15,80.0,400000,334398,337741.47,0.009998
5,large_80pct,5,16,85.0,425000,351497,354698.43,0.009108
5,large_80pct,5,17,90.0,450000,367969,371545.99,0.009721
5,large_80pct,5,18,95.0,475000,384251,387062.49,0.007317
5,large_80pct,5,19,100.0,500000,400000,403477.04,0.008693
5,large_80pct,6,0,5.0,25000,24726,24777.86,0.002097
5,large_80pct,6,1,10.0,50000,48891,49564.35,0.013772
5,large_80pct,6,2,15.0,75000,72526,72946.25,0.005794
5,large_80pct,6,3,20.0,100000,95701,94952.29,-0.007823
5,large_80pct,6,4,25.0,125000,118226,117424.44,-0.006780
5,large_80pct,6,5,30.0,150000,140255,138631.83,-0.011573
5,large_80pct,6,6,35.0,175000,161805,160172.39,-0.010090
5,large_80pct,6,7,40.0,200000,182850,180601.72,-0.012296
5,large_80pct,6,8,45.0,225000,203448,201264.34,-0.010733
5,large_80pct,6,9,50.0,250000,223503,220578.15,-0.013086
5,large_80pct,6,10,55.0,275000,243077,239474.94,-0.014819
5,large_80pct,6,11,60.0,300000,262230,259036.31,-0.012179
5,large_80pct,6,12,65.0,325000,280857,277671.67,-0.011341
5,large_80pct,6,13,70.0,350000,299221,297833.89,-0.004636
5,large_80pct,6,14,75.0,375000,317157,315118.69,-0.006427
5,large_80pct,6,15,80.0,400000,334465,331794.54,-0.007984
5,large_80pct,6,16,85.0,425000,351514,348994.39,-0.007168
5,large_80pct,6,17,90.0,450000,368066,366479.08,-0.004312
5,large_80pct,6,18,95.0,475000,384321,382637.32,-0.004381
5,large_80pct,6,19,100.0,500000,400000,398982.73,-0.002543
5,large_80pct,7,0,5.0,25000,24726,24454.39,-0.010985
5,large_80pct,7,1,10.0,50000,48899,49123.75,0.004596
5,large_80pct,7,2,15.0,75000,72556,72187.27,-0.005082
5,large_80pct,7,3,20.0,100000,95696,95837.85,0.001482
5,large_80pct,7,4,25.0,125000,118256,118429.16,0.001464
5,large_80pct,7,5,30.0,150000,140301,140494.40,0.001378
5,large_80pct,7,6,35.0,175000,161873,162514.76,0.003965
5,large_80pct,7,7,40.0,200000,182802,183375.35,0.003136
5,large_80pct,7,8,45.0,225000,203434,204830.72,0.006866
5,large_80pct,7,9,50.0,250000,223617,222702.13,-0.004091
5,large_80pct,7,10,55.0,275000,243189,241291.70,-0.007802
5,large_80pct,7,11,60.0,300000,262380,261077.39,-0.004965
5,large_80pct,7,12,65.0,325000,280983,279667.97,-0.004680
5,large_80pct,7,13,70.0,350000,299174,296839.81,-0.007802
5,large_80pct,7,14,75.0,375000,316967,313907.96,-0.009651
5,large_80pct,7,15,80.0,400000,334396,329772.32,-0.013827
5,large_80pct,7,16,85.0,425000,351421,346511.77,-0.013970
5,large_80pct,7,17,90.0,450000,368101,363178.44,-0.013373
5,large_80pct,7,18,95.0,475000,384357,379050.51,-0.013806
5,large_80pct,7,19,100.0,500000,400000,394226.48,-0.014434
5,large_80pct,8,0,5.0,25000,24731,24494.48,-0.009564
5,large_80pct,8,1,10.0,50000,48908,48655.99,-0.005153
5,large_80pct,8,2,15.0,75000,72556,71823.40,-0.010097
5,large_80pct,8,3,20.0,100000,95670,94776.30,-0.009342
5,large_80pct,8,4,25.0,125000,118244,118066.88,-0.001498
5,large_80pct,8,5,30.0,150000,140402,140692.95,0.002072
5,large_80pct,8,6,35.0,175000,161944,162142.99,0.001229
5,large_80pct,8,7,40.0,200000,183104,182517.20,-0.003205
5,large_80pct,8,8,45.0,225000,203685,204807.41,0.005511
5,large_80pct,8,9,50.0,250000,223712,224604.36,0.003989
5,large_80pct,8,10,55.0,275000,243216,243633.98,0.001719
5,large_80pct,8,11,60.0,300000,262385,262926.06,0.002062
5,large_80pct,8,12,65.0,325000,281118,281103.12,-0.000053
5,large_80pct,8,13,70.0,350000,299422,299677.09,0.000852
5,large_80pct,8,14,75.0,375000,317196,318218.47,0.003223
5,large_80pct,8,15,80.0,400000,334553,335174.97,0.001859
5,large_80pct,8,16,85.0,425000,351463,350210.76,-0.003563
5,large_80pct,8,17,90.0,450000,368057,366583.46,-0.004004
5,large_80pct,8,18,95.0,475000,384148,383664.17,-0.001259
5,large_80pct,8,19,100.0,500000,400000,398851.96,-0.002870
5,large_80pct,9,0,5.0,25000,24709,24823.29,0.004626
5,large_80pct,9,1,10.0,50000,48889,49605.62,0.014658
5,large_80pct,9,2,15.0,75000,72506,72705.38,0.002750
5,large_80pct,9,3,20.0,100000,95631,96203.88,0.005990
5,large_80pct,9,4,25.0,125000,118272,118548.02,0.002334
5,large_80pct,9,5,30.0,150000,140346,140474.17,0.000913
5,large_80pct,9,6,35.0,175000,161860,161770.08,-0.000556
5,large_80pct,9,7,40.0,200000,182868,183534.81,0.003646
5,large_80pct,9,8,45.0,225000,203419,205414.97,0.009812
5,large_80pct,9,9,50.0,250000,223533,225078.11,0.006912
5,large_80pct,9,10,55.0,275000,243158,245002.38,0.007585
5,large_80pct,9,11,60.0,300000,262299,265888.52,0.013685
5,large_80pct,9,12,65.0,325000,280908,283962.85,0.010875
5,large_80pct,9,13,70.0,350000,299199,302360.77,0.010567
5,large_80pct,9,14,75.0,375000,317083,320795.95,0.011710
5,large_80pct,9,15,80.0,400000,334362,337871.32,0.010496
5,large_80pct,9,16,85.0,425000,351436,355725.13,0.012205
5,large_80pct,9,17,90.0,450000,368103,373204.27,0.013858
5,large_80pct,9,18,95.0,475000,384294,390548.74,0.016276
5,large_80pct,9,19,100.0,500000,400000,405669.04,0.014173
6,xlarge_50pct,0,0,5.0,50000,48193,48623.66,0.008936
6,xlarge_50pct,0,1,10.0,100000,92865,91881.97,-0.010586
6,xlarge_50pct,0,2,15.0,150000,134141,133861.96,-0.002080
6,xlarge_50pct,0,3,20.0,200000,172321,171834.46,-0.002823
6,xlarge_50pct,0,4,25.0,250000,207889,207706.73,-0.000877
6,xlarge_50pct,0,5,30.0,300000,240767,241607.25,0.003490
6,xlarge_50pct,0,6,35.0,350000,271107,270259.00,-0.003128
6,xlarge_50pct,0,7,40.0,400000,298853,299909.16,0.003534
6,xlarge_50pct,0,8,45.0,450000,324404,327842.64,0.010600
6,xlarge_50pct,0,9,50.0,500000,348172,351949.22,0.010849
6,xlarge_50pct,0,10,55.0,550000,370040,372365.34,0.006284
6,xlarge_50pct,0,11,60.0,600000,390151,391988.41,0.004709
6,xlarge_50pct,0,12,65.0,650000,408761,411361.94,0.006363
6,xlarge_50pct,0,13,70.0,700000,425635,428097.12,0.005785
6,xlarge_50pct,0,14,75.0,750000,441015,440758.30,-0.000582
6,xlarge_50pct,0,15,80.0,800000,455263,454657.90,-0.001329
6,xlarge_50pct,0,16,85.0,850000,467981,467046.11,-0.001998
6,xlarge_50pct,0,17,90.0,900000,479816,479454.77,-0.000753
6,xlarge_50pct,0,18,95.0,950000,490442,489906.77,-0.001091
6,xlarge_50pct,0,19,100.0,1000000,500000,498119.43,-0.003761
6,xlarge_50pct,1,0,5.0,50000,48141,48924.90,0.016284
6,xlarge_50pct,1,1,10.0,100000,92860,93101.97,0.002606
6,xlarge_50pct,1,2,15.0,150000,134217,133448.12,-0.005729
6,xlarge_50pct,1,3,20.0,200000,172517,170557.68,-0.011357
6,xlarge_50pct,1,4,25.0,250000,208175,204679.82,-0.016790
6,xlarge_50pct,1,5,30.0,300000,240866,238944.50,-0.007977
6,xlarge_50pct,1,6,35.0,350000,271044,272353.18,0.004830
6,xlarge_50pct,1,7,40.0,400000,298885,299749.33,0.002892
6,xlarge_50pct,1,8,45.0,450000,324615,324323.75,-0.000897
6,xlarge_50pct,1,9,50.0,500000,348337,346302.69,-0.005840
6,xlarge_50pct,1,10,55.0,550000,370092,368678.12,-0.003820
6,xlarge_50pct,1,11,60.0,600000,390065,388416.61,-0.004226
6,xlarge_50pct,1,12,65.0,650000,408451,407056.47,-0.003414
6,xlarge_50pct,1,13,70.0,700000,425164,424855.85,-0.000725
6,xlarge_50pct,1,14,75.0,750000,440740,441260.92,0.001182
6,xlarge_50pct,1,15,80.0,800000,454879,454762.30,-0.000257
6,xlarge_50pct,1,16,85.0,850000,467706,466233.42,-0.003149
6,xlarge_50pct,1,17,90.0,900000,479503,478337.50,-0.002431
6,xlarge_50pct,1,18,95.0,950000,490318,489317.13,-0.002041
6,xlarge_50pct,1,19,100.0,1000000,500000,498171.65,-0.003657
6,xlarge_50pct,2,0,5.0,50000,48226,49360.42,0.023523
6,xlarge_50pct,2,1,10.0,100000,92958,93012.33,0.000584
6,xlarge_50pct,2,2,15.0,150000,134265,134192.85,-0.000537
6,xlarge_50pct,2,3,20.0,200000,172467,171147.81,-0.007649
6,xlarge_50pct,2,4,25.0,250000,208035,207718.22,-0.001523
6,xlarge_50pct,2,5,30.0,300000,240738,240969.21,0.000960
6,xlarge_50pct,2,6,35.0,350000,270858,271128.30,0.000998
6,xlarge_50pct,2,7,40.0,400000,298990,296520.52,-0.008259
6,xlarge_50pct,2,8,45.0,450000,324744,322506.96,-0.006889
6,xlarge_50pct,2,9,50.0,500000,348411,346077.57,-0.006697
6,xlarge_50pct,2,10,55.0,550000,370248,367930.91,-0.006258
6,xlarge_50pct,2,11,60.0,600000,390266,387862.20,-0.006159
6,xlarge_50pct,2,12,65.0,650000,408706,404227.03,-0.010959
6,xlarge_50pct,2,13,70.0,700000,425444,418376.40,-0.016612
6,xlarge_50pct,2,14,75.0,750000,440847,433824.72,-0.015929
6,xlarge_50pct,2,15,80.0,800000,455074,448250.82,-0.014994
6,xlarge_50pct,2,16,85.0,850000,468058,461484.26,-0.014045
6,xlarge_50pct,2,17,90.0,900000,479784,473650.89,-0.012783
6,xlarge_50pct,2,18,95.0,950000,490524,484396.00,-0.012493
6,xlarge_50pct,2,19,100.0,1000000,500000,493043.27,-0.013913
6,xlarge_50pct,3,0,5.0,50000,48097,48176.14,0.001645
6,xlarge_50pct,3,1,10.0,100000,92860,91995.28,-0.009312
6,xlarge_50pct,3,2,15.0,150000,134348,133213.62,-0.008444
6,xlarge_50pct,3,3,20.0,200000,172606,170829.28,-0.010293
6,xlarge_50pct,3,4,25.0,250000,207891,206666.37,-0.005891
6,xlarge_50pct,3,5,30.0,300000,240673,239591.91,-0.004492
6,xlarge_50pct,3,6,35.0,350000,270924,271572.47,0.002394
6,xlarge_50pct,3,7,40.0,400000,298783,300533.49,0.005859
6,xlarge_50pct,3,8,45.0,450000,324517,326716.00,0.006776
6,xlarge_50pct,3,9,50.0,500000,348325,350203.98,0.005394
6,xlarge_50pct,3,10,55.0,550000,370179,372712.99,0.006845
